Ativo;Data;Abertura;Maximo;Minimo;Fechamento;Volume;Quantidade
DI1F23;08/02/2019;8,210;8,410;8,200;8,320;12.938.565.482,55;176.655
DI1F23;07/02/2019;8,220;8,300;8,200;8,260;10.723.080.340,55;145.915
DI1F23;06/02/2019;8,150;8,190;8,120;8,170;10.261.547.407,10;139.250
DI1F23;05/02/2019;8,040;8,160;8,040;8,100;6.192.733.840,80;83.930
DI1F23;04/02/2019;8,050;8,140;8,020;8,060;7.075.847.287,05;95.810
DI1F23;01/02/2019;8,130;8,180;8,010;8,020;6.239.300.604,70;84.490
DI1F23;31/01/2019;8,230;8,230;8,060;8,100;13.708.524.691,50;186.160
DI1F23;30/01/2019;8,240;8,350;8,200;8,260;8.333.981.846,75;113.725
DI1F23;29/01/2019;8,370;8,370;8,240;8,300;6.012.652.342,70;82.150
DI1F23;28/01/2019;8,380;8,450;8,350;8,360;5.583.409.158,60;76.575
DI1F23;24/01/2019;8,300;8,380;8,290;8,360;7.940.410.016,55;108.764
DI1F23;23/01/2019;8,400;8,420;8,270;8,290;8.007.833.412,95;109.755
DI1F23;22/01/2019;8,450;8,470;8,350;8,430;10.945.473.106,50;150.415
DI1F23;21/01/2019;8,450;8,520;8,430;8,440;2.691.236.397,40;37.075
DI1F23;18/01/2019;8,500;8,510;8,420;8,460;7.086.642.748,40;97.640
DI1F23;17/01/2019;8,520;8,590;8,480;8,500;10.274.436.719,55;141.980
DI1F23;16/01/2019;8,500;8,550;8,430;8,520;5.774.619.052,65;79.765
DI1F23;15/01/2019;8,410;8,510;8,390;8,510;5.849.123.344,05;80.630
DI1F23;14/01/2019;8,480;8,520;8,400;8,410;4.258.606.781,55;58.730
DI1F23;11/01/2019;8,470;8,520;8,430;8,480;6.732.450.278,25;92.945
DI1F23;10/01/2019;8,400;8,520;8,390;8,490;7.836.410.985,60;108.120
DI1F23;09/01/2019;8,370;8,410;8,320;8,400;9.656.586.072,85;132.904
DI1F23;08/01/2019;8,450;8,480;8,420;8,420;7.979.510.394,60;110.155
DI1F23;07/01/2019;8,430;8,520;8,390;8,470;7.727.414.618,95;106.760
DI1F23;04/01/2019;8,420;8,500;8,350;8,410;8.033.135.215,65;110.865
DI1F23;03/01/2019;8,410;8,550;8,350;8,380;5.882.154.955,43;81.151
DI1F23;02/01/2019;8,560;8,590;8,350;8,360;7.459.621.204,61;102.997
DI1F23;28/12/2018;8,570;8,590;8,520;8,530;3.690.103.365,70;51.225
DI1F23;27/12/2018;8,610;8,660;8,540;8,590;3.492.726.490,79;48.571
DI1F23;26/12/2018;8,650;8,680;8,570;8,640;1.664.826.990,90;23.205
DI1F23;21/12/2018;8,620;8,670;8,530;8,600;5.743.147.616,60;79.955
DI1F23;20/12/2018;8,730;8,740;8,610;8,630;8.603.958.554,30;120.155
DI1F23;19/12/2018;8,830;8,860;8,700;8,760;13.367.301.675,65;187.355
DI1F23;18/12/2018;8,790;8,920;8,740;8,870;10.291.626.328,05;144.800
DI1F23;17/12/2018;8,840;8,850;8,770;8,780;6.025.059.678,20;84.705
DI1F23;14/12/2018;8,950;8,990;8,800;8,830;9.510.987.080,05;133.962
DI1F23;13/12/2018;9,000;9,090;8,900;8,930;9.779.400.610,35;138.460
DI1F23;12/12/2018;9,180;9,190;9,060;9,070;4.751.591.914,95;67.590
DI1F23;11/12/2018;9,200;9,230;9,120;9,190;4.897.966.779,40;69.860
DI1F23;10/12/2018;9,130;9,250;9,120;9,240;7.830.723.296,30;111.835
DI1F23;07/12/2018;9,100;9,140;9,000;9,130;6.112.562.992,00;86.935
DI1F23;06/12/2018;9,260;9,330;9,110;9,150;8.154.462.091,80;116.745
DI1F23;05/12/2018;9,180;9,290;9,150;9,200;4.386.650.574,45;62.795
DI1F23;04/12/2018;9,090;9,230;9,080;9,180;7.038.501.022,65;100.500
DI1F23;03/12/2018;8,970;9,120;8,960;9,120;5.357.199.489,45;76.190
DI1F23;30/11/2018;9,130;9,150;9,050;9,070;4.578.794.537,16;65.247
DI1F23;29/11/2018;9,140;9,210;9,110;9,120;6.139.616.458,90;87.765
DI1F23;28/11/2018;9,190;9,240;9,090;9,160;5.824.994.916,10;83.280
DI1F23;27/11/2018;9,280;9,400;9,170;9,210;7.653.098.326,85;109.955
DI1F23;26/11/2018;9,010;9,340;8,980;9,300;7.390.729.311,05;105.755
DI1F23;23/11/2018;9,130;9,130;8,990;9,020;4.939.772.772,85;70.375
DI1F23;22/11/2018;9,150;9,150;9,000;9,090;4.839.725.464,75;69.080
DI1F23;21/11/2018;9,210;9,240;9,040;9,100;6.794.886.633,60;97.225
DI1F23;19/11/2018;9,180;9,240;9,140;9,160;3.549.240.495,30;50.950
DI1F23;16/11/2018;9,400;9,460;9,120;9,160;10.540.665.508,80;151.445
DI1F23;14/11/2018;9,480;9,510;9,340;9,410;7.384.549.402,60;106.940
DI1F23;13/11/2018;9,450;9,540;9,430;9,520;5.769.545.777,20;83.855
DI1F23;12/11/2018;9,430;9,570;9,420;9,480;3.363.397.515,60;48.910
DI1F23;09/11/2018;9,490;9,560;9,410;9,420;7.224.021.415,40;105.080
DI1F23;08/11/2018;9,330;9,530;9,280;9,480;8.162.351.551,80;118.375
DI1F23;07/11/2018;9,200;9,410;9,180;9,310;7.874.862.483,35;113.825
DI1F23;06/11/2018;9,260;9,340;9,230;9,330;6.201.452.318,45;89.560
DI1F23;05/11/2018;9,250;9,280;9,150;9,210;6.367.514.264,00;91.795
DI1F23;01/11/2018;9,230;9,270;9,180;9,230;5.804.447.836,00;83.735
DI1F23;31/10/2018;9,220;9,340;9,180;9,290;9.983.385.347,30;144.335
DI1F23;30/10/2018;9,280;9,430;9,200;9,240;9.809.578.783,95;141.905
DI1F23;29/10/2018;9,140;9,450;9,090;9,450;10.909.608.816,45;157.570
DI1F23;26/10/2018;9,660;9,680;9,330;9,350;9.092.208.596,15;132.600
DI1F23;25/10/2018;9,510;9,660;9,510;9,630;9.247.381.366,70;135.480
DI1F23;24/10/2018;9,420;9,610;9,420;9,560;7.870.793.550,50;114.995
DI1F23;23/10/2018;9,460;9,550;9,390;9,410;7.245.373.674,65;105.730
DI1F23;22/10/2018;9,550;9,600;9,380;9,420;5.694.633.114,30;83.064
DI1F23;19/10/2018;9,550;9,700;9,510;9,600;4.395.622.643,60;64.590
DI1F23;18/10/2018;9,500;9,710;9,410;9,670;10.725.372.710,90;157.220
DI1F23;17/10/2018;9,670;9,670;9,410;9,460;15.580.569.233,00;228.020
DI1F23;16/10/2018;9,810;9,810;9,580;9,610;9.332.137.485,50;137.370
DI1F23;15/10/2018;10,020;10,020;9,810;9,830;6.699.293.539,30;99.560
DI1F23;11/10/2018;10,030;10,150;9,940;10,040;7.986.255.750,05;119.530
DI1F23;10/10/2018;10,040;10,130;9,980;10,130;6.377.208.430,10;95.445
DI1F23;09/10/2018;10,220;10,240;9,870;9,980;12.654.325.251,15;189.575
DI1F23;08/10/2018;10,380;10,390;10,130;10,160;9.373.427.366,90;141.360
DI1F23;05/10/2018;10,580;10,790;10,500;10,700;6.538.182.161,20;100.370
DI1F23;04/10/2018;10,800;10,800;10,610;10,640;7.264.756.589,25;111.780
DI1F23;03/10/2018;10,710;10,800;10,560;10,720;8.568.881.597,80;131.450
DI1F23;02/10/2018;10,920;10,930;10,740;10,830;8.019.860.615,40;123.985
DI1F23;01/10/2018;11,110;11,180;10,990;11,010;4.467.471.035,05;69.715
DI1F23;28/09/2018;11,020;11,150;11,000;11,100;5.162.568.496,85;80.525
DI1F23;27/09/2018;11,100;11,100;10,930;10,970;5.153.934.419,20;80.210
DI1F23;26/09/2018;11,190;11,240;11,050;11,080;5.472.190.676,90;85.635
DI1F23;25/09/2018;11,300;11,420;11,140;11,200;5.632.827.096,05;88.915
DI1F23;24/09/2018;11,170;11,240;11,110;11,210;2.899.199.105,45;45.510
DI1F23;21/09/2018;11,330;11,330;11,110;11,140;7.738.611.663,25;121.685
DI1F23;20/09/2018;11,360;11,450;11,190;11,340;6.666.676.092,60;105.330
DI1F23;19/09/2018;11,540;11,570;11,320;11,380;5.836.057.251,19;92.543
DI1F23;18/09/2018;11,480;11,570;11,420;11,490;3.412.299.178,30;54.315
DI1F23;17/09/2018;11,680;11,730;11,480;11,490;3.388.139.041,35;54.165
DI1F23;14/09/2018;11,770;11,800;11,600;11,610;5.153.402.153,15;82.695
DI1F23;13/09/2018;11,560;11,760;11,490;11,760;6.529.181.530,15;104.630
DI1F23;12/09/2018;11,550;11,600;11,420;11,600;4.821.567.930,25;76.920
DI1F23;11/09/2018;11,670;11,770;11,580;11,610;5.057.665.371,50;81.230
DI1F23;10/09/2018;11,470;11,690;11,430;11,450;4.290.863.338,80;68.705
DI1F23;06/09/2018;11,650;11,750;11,380;11,400;4.303.464.033,95;69.135
DI1F23;05/09/2018;11,810;11,870;11,640;11,820;5.109.558.642,05;82.395
DI1F23;04/09/2018;11,690;11,770;11,520;11,770;5.877.274.197,75;94.475
DI1F23;03/09/2018;11,460;11,610;11,460;11,600;1.597.257.454,80;25.590
DI1F23;31/08/2018;11,630;11,700;11,340;11,390;3.894.851.695,87;62.336
DI1F23;30/08/2018;11,260;11,670;11,230;11,570;8.101.771.314,75;129.775
DI1F23;29/08/2018;11,310;11,360;11,190;11,240;4.559.253.527,00;72.325
DI1F23;28/08/2018;11,180;11,320;11,170;11,280;5.092.705.072,25;80.815
DI1F23;27/08/2018;11,290;11,290;11,130;11,190;2.842.105.477,45;45.005
DI1F23;24/08/2018;11,270;11,490;11,240;11,290;3.462.435.692,90;55.121
DI1F23;23/08/2018;11,210;11,500;11,170;11,400;4.755.837.515,70;75.750
DI1F23;22/08/2018;11,360;11,590;11,140;11,150;5.086.660.109,60;81.200
DI1F23;21/08/2018;10,970;11,440;10,950;11,430;6.541.643.356,85;103.765
DI1F23;20/08/2018;10,910;11,030;10,860;10,970;3.106.466.814,67;48.829
DI1F23;17/08/2018;10,840;11,070;10,840;10,850;5.678.408.540,80;89.320
DI1F23;16/08/2018;10,670;10,830;10,590;10,800;5.243.523.251,15;81.715
DI1F23;15/08/2018;10,830;10,900;10,660;10,700;6.601.697.481,15;103.290
DI1F23;14/08/2018;10,890;10,890;10,710;10,740;7.254.649.570,15;113.555
DI1F23;13/08/2018;11,100;11,250;10,910;10,930;8.112.105.603,12;128.547
DI1F23;10/08/2018;10,760;11,040;10,720;11,010;6.870.777.145,30;108.120
DI1F23;09/08/2018;10,550;10,670;10,530;10,660;5.315.860.923,95;82.650
DI1F23;08/08/2018;10,330;10,510;10,300;10,510;4.644.833.932,00;71.725
DI1F23;07/08/2018;10,160;10,400;10,140;10,300;4.274.422.437,85;65.650
DI1F23;06/08/2018;10,160;10,300;10,140;10,230;2.015.593.206,00;30.900
DI1F23;03/08/2018;10,330;10,330;10,220;10,220;5.611.012.056,30;86.255
DI1F23;02/08/2018;10,390;10,480;10,350;10,360;3.916.316.164,71;60.541
DI1F23;01/08/2018;10,350;10,400;10,280;10,370;3.350.298.364,75;51.670
DI1F23;31/07/2018;10,270;10,400;10,260;10,360;4.665.576.910,65;72.015
DI1F23;30/07/2018;10,300;10,330;10,250;10,280;3.262.597.826,70;50.240
DI1F23;27/07/2018;10,270;10,330;10,190;10,270;5.653.356.081,39;87.001
DI1F23;26/07/2018;10,260;10,330;10,230;10,310;2.385.993.821,78;36.804
DI1F23;25/07/2018;10,270;10,290;10,210;10,230;4.591.211.494,07;70.687
DI1F23;24/07/2018;10,340;10,380;10,250;10,320;4.142.572.493,40;63.990
DI1F23;23/07/2018;10,340;10,410;10,320;10,340;2.224.476.496,55;34.439
DI1F23;20/07/2018;10,320;10,360;10,240;10,330;6.356.776.039,90;98.220
DI1F23;19/07/2018;10,660;10,670;10,390;10,390;4.876.773.820,50;76.145
DI1F23;18/07/2018;10,590;10,620;10,510;10,610;3.538.182.875,45;55.280
DI1F23;17/07/2018;10,660;10,700;10,540;10,570;3.712.645.572,04;58.086
DI1F23;16/07/2018;10,620;10,700;10,560;10,630;2.459.002.723,45;38.566
DI1F23;13/07/2018;10,730;10,730;10,600;10,640;5.092.599.871,78;79.899
DI1F23;12/07/2018;10,510;10,750;10,490;10,710;5.454.067.029,00;85.535
DI1F23;11/07/2018;10,480;10,570;10,350;10,570;4.400.066.187,55;68.660
DI1F23;10/07/2018;10,640;10,660;10,380;10,470;4.159.225.085,20;64.870
DI1F23;06/07/2018;10,780;10,790;10,570;10,620;3.193.673.232,60;50.300
DI1F23;05/07/2018;10,590;10,830;10,570;10,750;7.023.341.869,20;110.815
DI1F23;04/07/2018;10,680;10,710;10,560;10,660;2.838.766.608,24;44.628
DI1F23;03/07/2018;10,620;10,730;10,450;10,710;5.926.479.369,40;92.985
DI1F23;02/07/2018;10,830;10,860;10,630;10,660;3.408.658.950,65;53.845
DI1F23;29/06/2018;10,840;10,960;10,750;10,810;4.659.912.156,60;74.085
DI1F23;28/06/2018;11,020;11,030;10,820;10,920;4.457.848.167,20;70.960
DI1F23;27/06/2018;10,950;11,100;10,880;11,010;2.664.157.486,75;42.645
DI1F23;26/06/2018;11,070;11,070;10,840;10,940;3.967.243.662,30;63.290
DI1F23;25/06/2018;11,150;11,200;11,010;11,020;2.873.780.074,31;46.271
DI1F23;22/06/2018;11,130;11,270;11,120;11,230;1.773.824.766,55;28.660
DI1F23;21/06/2018;11,110;11,300;11,000;11,170;3.911.454.729,45;63.182
DI1F23;20/06/2018;11,030;11,130;10,840;10,990;3.995.804.021,66;64.064
DI1F23;19/06/2018;11,350;11,420;10,980;11,030;3.989.848.217,30;64.507
DI1F23;18/06/2018;11,460;11,460;11,200;11,270;3.899.546.607,03;63.464
DI1F23;15/06/2018;11,520;11,740;11,340;11,440;6.144.422.005,35;100.680
DI1F23;14/06/2018;11,240;11,820;11,190;11,770;7.907.034.511,16;129.644
DI1F23;13/06/2018;11,180;11,460;11,160;11,330;5.468.334.313,20;89.000
DI1F23;12/06/2018;11,110;11,290;11,020;11,220;7.879.204.693,75;127.643
DI1F23;11/06/2018;11,020;11,190;10,840;11,110;5.091.137.429,45;81.905
DI1F23;08/06/2018;11,350;11,890;10,950;10,960;8.666.000.328,20;141.050
DI1F23;07/06/2018;11,260;12,070;11,040;11,390;10.783.882.266,80;176.250
DI1F23;06/06/2018;11,050;11,740;11,020;11,400;16.580.357.734,28;269.726
DI1F23;05/06/2018;10,620;11,130;10,620;11,040;10.178.515.582,00;162.648
DI1F23;04/06/2018;10,520;10,700;10,490;10,570;7.728.119.893,10;122.455
DI1F23;01/06/2018;10,540;10,630;10,420;10,560;9.643.632.144,05;152.510
DI1F23;30/05/2018;10,500;10,960;10,440;10,500;17.158.822.666,65;273.743
