Ativo;Data;Abertura;Maximo;Minimo;Fechamento;Volume;Quantidade
DI1F21;08/02/2019;7,150;7,270;7,100;7,210;42.061.177.976,70;479.910
DI1F21;07/02/2019;7,140;7,180;7,100;7,150;34.350.506.869,00;391.505
DI1F21;06/02/2019;7,040;7,070;6,990;7,020;24.025.537.737,90;273.340
DI1F21;05/02/2019;6,970;7,040;6,970;7,000;15.681.681.544,75;178.425
DI1F21;04/02/2019;6,960;7,020;6,940;6,980;16.659.929.382,85;189.510
DI1F21;01/02/2019;7,020;7,040;6,900;6,940;24.203.166.741,45;275.275
DI1F21;31/01/2019;7,060;7,070;6,970;7,000;36.226.309.482,85;412.495
DI1F21;30/01/2019;7,110;7,160;7,050;7,080;28.282.846.532,50;322.610
DI1F21;29/01/2019;7,210;7,210;7,110;7,140;15.538.219.626,90;177.445
DI1F21;28/01/2019;7,220;7,250;7,190;7,200;9.568.046.961,15;109.435
DI1F21;24/01/2019;7,210;7,240;7,170;7,210;18.502.645.290,50;211.730
DI1F21;23/01/2019;7,240;7,300;7,170;7,200;27.947.670.895,35;319.955
DI1F21;22/01/2019;7,370;7,380;7,210;7,310;38.241.895.781,65;438.540
DI1F21;21/01/2019;7,340;7,390;7,320;7,350;8.056.429.394,45;92.500
DI1F21;18/01/2019;7,380;7,390;7,290;7,340;22.040.846.654,70;253.045
DI1F21;17/01/2019;7,440;7,470;7,360;7,380;21.484.858.912,55;247.165
DI1F21;16/01/2019;7,430;7,470;7,420;7,440;13.708.345.271,60;157.795
DI1F21;15/01/2019;7,350;7,450;7,350;7,450;14.252.514.447,40;163.975
DI1F21;14/01/2019;7,450;7,470;7,350;7,370;13.442.643.203,70;154.670
DI1F21;11/01/2019;7,460;7,500;7,420;7,440;16.783.341.615,40;193.385
DI1F21;10/01/2019;7,380;7,500;7,370;7,460;24.746.470.533,24;285.102
DI1F21;09/01/2019;7,320;7,380;7,310;7,370;32.820.424.181,60;377.665
DI1F21;08/01/2019;7,390;7,420;7,350;7,360;29.378.335.733,25;338.345
DI1F21;07/01/2019;7,290;7,400;7,260;7,390;19.178.899.522,05;220.840
DI1F21;04/01/2019;7,230;7,340;7,230;7,280;21.265.310.971,90;244.595
DI1F21;03/01/2019;7,200;7,260;7,190;7,240;14.964.039.420,01;172.014
DI1F21;02/01/2019;7,390;7,410;7,180;7,190;18.660.572.405,15;214.615
DI1F21;28/12/2018;7,380;7,410;7,360;7,370;7.841.749.222,40;90.455
DI1F21;27/12/2018;7,400;7,440;7,370;7,400;4.989.080.677,26;57.591
DI1F21;26/12/2018;7,430;7,450;7,370;7,420;4.875.847.431,10;56.330
DI1F21;21/12/2018;7,410;7,410;7,330;7,380;11.758.729.760,35;135.795
DI1F21;20/12/2018;7,450;7,450;7,380;7,390;12.826.622.537,40;148.255
DI1F21;19/12/2018;7,500;7,510;7,420;7,470;15.986.609.934,35;185.030
DI1F21;18/12/2018;7,490;7,580;7,480;7,510;21.620.507.458,98;250.601
DI1F21;17/12/2018;7,530;7,530;7,450;7,450;8.791.444.366,95;101.870
DI1F21;14/12/2018;7,610;7,610;7,500;7,520;26.201.490.006,65;303.980
DI1F21;13/12/2018;7,650;7,690;7,570;7,590;36.396.049.521,85;423.165
DI1F21;12/12/2018;7,780;7,820;7,730;7,730;8.197.543.323,85;95.585
DI1F21;11/12/2018;7,820;7,830;7,740;7,800;12.424.033.167,55;144.935
DI1F21;10/12/2018;7,850;7,860;7,780;7,840;13.107.261.940,55;153.080
DI1F21;07/12/2018;7,810;7,870;7,750;7,820;25.332.668.461,45;295.840
DI1F21;06/12/2018;8,020;8,060;7,870;7,910;23.238.460.839,45;272.375
DI1F21;05/12/2018;8,000;8,040;7,960;7,960;7.389.091.898,30;86.650
DI1F21;04/12/2018;7,940;8,020;7,930;7,990;12.555.487.819,60;147.230
DI1F21;03/12/2018;7,870;7,940;7,830;7,940;14.790.863.952,10;173.265
DI1F21;30/11/2018;7,980;7,980;7,910;7,940;13.784.362.504,75;161.620
DI1F21;29/11/2018;7,910;7,990;7,910;7,950;20.789.690.595,40;243.885
DI1F21;28/11/2018;7,950;7,980;7,870;7,930;13.561.109.821,60;159.070
DI1F21;27/11/2018;8,010;8,120;7,940;7,960;25.519.736.640,65;299.950
DI1F21;26/11/2018;7,830;8,060;7,830;8,030;23.500.412.816,71;275.873
DI1F21;23/11/2018;7,930;7,930;7,820;7,860;13.727.845.424,00;160.940
DI1F21;22/11/2018;7,920;7,930;7,830;7,900;15.417.335.047,25;180.905
DI1F21;21/11/2018;7,970;7,980;7,850;7,900;17.424.323.865,95;204.615
DI1F21;19/11/2018;7,920;8,000;7,900;7,950;14.000.257.697,45;164.680
DI1F21;16/11/2018;8,050;8,070;7,890;7,910;21.983.637.462,50;258.565
DI1F21;14/11/2018;8,120;8,140;7,990;8,040;22.877.737.567,05;269.670
DI1F21;13/11/2018;8,140;8,150;8,060;8,140;20.748.876.867,30;244.985
DI1F21;12/11/2018;8,130;8,190;8,110;8,140;7.806.033.170,45;92.270
DI1F21;09/11/2018;8,240;8,260;8,130;8,130;19.983.329.942,60;236.480
DI1F21;08/11/2018;8,130;8,240;8,090;8,200;20.870.455.782,75;246.940
DI1F21;07/11/2018;8,060;8,180;8,040;8,130;26.763.560.446,35;316.410
DI1F21;06/11/2018;8,120;8,160;8,080;8,140;15.644.355.681,80;185.035
DI1F21;05/11/2018;8,140;8,150;8,020;8,080;15.969.042.690,25;188.770
DI1F21;01/11/2018;8,090;8,150;8,080;8,150;15.604.161.740,00;184.665
DI1F21;31/10/2018;8,100;8,170;8,070;8,130;25.718.498.932,75;304.510
DI1F21;30/10/2018;8,190;8,290;8,110;8,130;18.735.518.821,70;222.135
DI1F21;29/10/2018;8,080;8,300;8,030;8,290;29.306.617.422,80;347.375
DI1F21;26/10/2018;8,440;8,450;8,220;8,250;27.775.701.645,90;330.310
DI1F21;25/10/2018;8,340;8,420;8,330;8,400;17.223.098.523,70;205.255
DI1F21;24/10/2018;8,310;8,430;8,270;8,370;23.383.197.787,55;278.470
DI1F21;23/10/2018;8,380;8,410;8,280;8,300;21.929.574.452,85;261.280
DI1F21;22/10/2018;8,440;8,500;8,310;8,350;24.582.177.506,33;293.181
DI1F21;19/10/2018;8,450;8,580;8,430;8,490;12.818.474.385,85;153.345
DI1F21;18/10/2018;8,440;8,600;8,360;8,560;26.585.846.575,50;317.925
DI1F21;17/10/2018;8,490;8,540;8,400;8,420;25.300.128.373,30;302.420
DI1F21;16/10/2018;8,500;8,530;8,380;8,450;22.314.015.525,25;266.740
DI1F21;15/10/2018;8,670;8,690;8,520;8,540;14.192.815.834,70;170.205
DI1F21;11/10/2018;8,680;8,760;8,620;8,670;24.989.165.865,96;300.619
DI1F21;10/10/2018;8,720;8,810;8,660;8,810;24.140.227.957,55;290.765
DI1F21;09/10/2018;8,930;8,950;8,560;8,660;32.944.663.367,70;396.955
DI1F21;08/10/2018;9,070;9,090;8,850;8,900;37.198.157.458,05;450.285
DI1F21;05/10/2018;9,250;9,420;9,210;9,350;25.249.007.100,15;308.085
DI1F21;04/10/2018;9,360;9,430;9,290;9,310;27.302.982.405,50;333.520
DI1F21;03/10/2018;9,250;9,370;9,190;9,330;31.818.520.677,15;388.090
DI1F21;02/10/2018;9,400;9,430;9,320;9,390;23.371.171.000,05;285.750
DI1F21;01/10/2018;9,570;9,630;9,490;9,520;15.670.463.917,40;192.335
DI1F21;28/09/2018;9,520;9,600;9,470;9,580;13.064.083.392,70;160.315
DI1F21;27/09/2018;9,570;9,600;9,450;9,460;19.185.869.871,70;235.380
DI1F21;26/09/2018;9,650;9,680;9,540;9,570;13.888.508.523,25;170.770
DI1F21;25/09/2018;9,780;9,850;9,600;9,660;20.621.252.194,90;254.510
DI1F21;24/09/2018;9,660;9,690;9,600;9,670;8.701.378.503,95;107.210
DI1F21;21/09/2018;9,720;9,730;9,580;9,620;14.420.967.268,55;177.760
DI1F21;20/09/2018;9,700;9,820;9,650;9,760;22.922.315.861,35;283.160
DI1F21;19/09/2018;9,860;9,860;9,650;9,730;18.107.644.828,90;223.670
DI1F21;18/09/2018;9,800;9,870;9,720;9,800;15.747.826.246,50;194.910
DI1F21;17/09/2018;9,980;10,030;9,770;9,780;16.471.940.926,45;204.445
DI1F21;14/09/2018;9,980;10,100;9,910;9,920;15.234.083.640,80;189.430
DI1F21;13/09/2018;9,770;10,010;9,710;9,990;19.868.272.109,60;246.580
DI1F21;12/09/2018;9,760;9,820;9,680;9,820;17.223.522.313,19;213.262
DI1F21;11/09/2018;9,870;10,000;9,790;9,810;16.052.795.731,90;199.555
DI1F21;10/09/2018;9,730;9,930;9,720;9,740;16.278.845.461,30;202.085
DI1F21;06/09/2018;10,010;10,080;9,730;9,740;19.146.448.032,90;238.365
DI1F21;05/09/2018;10,180;10,210;10,000;10,180;25.443.361.498,15;317.870
DI1F21;04/09/2018;10,080;10,150;9,920;10,130;26.510.733.486,16;330.924
DI1F21;03/09/2018;9,850;10,020;9,850;10,010;10.269.770.927,94;127.999
DI1F21;31/08/2018;9,960;10,090;9,760;9,820;19.351.628.173,20;241.080
DI1F21;30/08/2018;9,620;9,960;9,570;9,910;26.955.219.642,70;335.285
DI1F21;29/08/2018;9,690;9,740;9,570;9,580;14.230.438.627,40;176.350
DI1F21;28/08/2018;9,640;9,760;9,600;9,660;17.882.278.609,80;221.930
DI1F21;27/08/2018;9,660;9,740;9,600;9,630;9.182.412.811,35;113.890
DI1F21;24/08/2018;9,700;9,850;9,630;9,680;16.183.868.217,10;201.060
DI1F21;23/08/2018;9,550;9,870;9,490;9,780;19.834.881.341,35;246.495
DI1F21;22/08/2018;9,730;9,880;9,490;9,500;24.168.469.624,55;300.470
DI1F21;21/08/2018;9,360;9,780;9,340;9,770;24.102.191.811,45;298.760
DI1F21;20/08/2018;9,270;9,390;9,220;9,360;15.254.164.436,55;188.235
DI1F21;17/08/2018;9,300;9,460;9,230;9,250;20.691.969.847,60;255.630
DI1F21;16/08/2018;9,180;9,310;9,100;9,260;28.479.753.964,05;350.870
DI1F21;15/08/2018;9,320;9,380;9,160;9,200;33.267.663.389,30;410.585
DI1F21;14/08/2018;9,390;9,400;9,200;9,220;35.118.960.527,20;433.790
DI1F21;13/08/2018;9,660;9,730;9,410;9,450;29.478.537.539,24;366.541
DI1F21;10/08/2018;9,270;9,570;9,230;9,530;29.283.498.906,95;362.960
DI1F21;09/08/2018;9,110;9,200;9,070;9,170;20.737.524.963,25;255.575
DI1F21;08/08/2018;8,960;9,070;8,940;9,070;26.964.472.588,85;331.390
DI1F21;07/08/2018;8,820;9,010;8,760;8,920;29.945.584.082,40;367.275
DI1F21;06/08/2018;8,820;8,900;8,790;8,840;8.250.725.213,50;101.130
DI1F21;03/08/2018;8,870;8,890;8,810;8,850;16.824.567.755,85;206.285
DI1F21;02/08/2018;8,940;8,970;8,880;8,890;13.137.529.904,38;161.378
DI1F21;01/08/2018;8,900;8,930;8,840;8,870;12.917.694.041,70;158.580
DI1F21;31/07/2018;8,890;8,940;8,870;8,910;11.571.447.150,90;142.210
DI1F21;30/07/2018;8,870;8,920;8,870;8,880;7.260.022.848,02;89.224
DI1F21;27/07/2018;8,910;8,960;8,840;8,880;14.353.172.854,55;176.441
DI1F21;26/07/2018;8,950;9,000;8,920;8,950;11.040.988.059,91;135.986
DI1F21;25/07/2018;9,040;9,040;8,930;8,930;12.393.541.288,40;152.725
DI1F21;24/07/2018;9,100;9,100;9,010;9,030;9.896.947.938,45;122.235
DI1F21;23/07/2018;9,100;9,140;9,060;9,090;9.714.134.038,80;120.145
DI1F21;20/07/2018;8,970;9,080;8,950;9,050;18.506.777.258,35;228.535
DI1F21;19/07/2018;9,220;9,260;9,050;9,050;16.110.335.632,04;199.718
DI1F21;18/07/2018;9,120;9,190;9,090;9,180;11.790.398.049,55;146.074
DI1F21;17/07/2018;9,200;9,230;9,080;9,100;12.474.102.488,61;154.559
DI1F21;16/07/2018;9,200;9,210;9,150;9,170;8.377.154.055,50;103.975
DI1F21;13/07/2018;9,310;9,320;9,190;9,210;8.119.645.179,69;100.933
DI1F21;12/07/2018;9,180;9,350;9,100;9,280;20.194.444.177,30;251.075
DI1F21;11/07/2018;9,180;9,220;9,040;9,190;14.984.785.572,30;186.075
DI1F21;10/07/2018;9,280;9,310;9,050;9,150;14.987.032.008,72;186.154
DI1F21;06/07/2018;9,360;9,410;9,240;9,280;11.926.631.581,75;148.870
DI1F21;05/07/2018;9,290;9,450;9,250;9,380;19.926.746.382,60;249.075
DI1F21;04/07/2018;9,280;9,360;9,250;9,340;10.185.807.902,61;127.123
DI1F21;03/07/2018;9,180;9,330;9,110;9,310;20.019.765.380,95;249.290
DI1F21;02/07/2018;9,350;9,370;9,210;9,210;10.017.111.286,98;125.054
DI1F21;29/06/2018;9,340;9,400;9,250;9,300;18.380.977.433,95;229.765
DI1F21;28/06/2018;9,480;9,520;9,310;9,360;19.805.777.008,90;248.045
DI1F21;27/06/2018;9,400;9,560;9,370;9,510;13.388.937.129,03;168.088
DI1F21;26/06/2018;9,550;9,560;9,300;9,410;17.647.683.483,10;221.170
DI1F21;25/06/2018;9,700;9,700;9,480;9,490;9.865.712.390,10;124.300
DI1F21;22/06/2018;9,700;9,790;9,650;9,750;9.007.729.152,45;113.870
DI1F21;21/06/2018;9,600;9,880;9,590;9,720;17.816.476.631,40;225.410
DI1F21;20/06/2018;9,650;9,710;9,430;9,660;14.661.586.125,90;184.910
DI1F21;19/06/2018;9,820;9,930;9,500;9,600;16.257.808.402,66;205.734
DI1F21;18/06/2018;10,060;10,090;9,730;9,760;15.691.260.324,93;199.396
DI1F21;15/06/2018;10,260;10,450;9,980;10,050;23.149.316.183,05;296.250
DI1F21;14/06/2018;9,820;10,500;9,780;10,440;38.448.305.545,47;491.524
DI1F21;13/06/2018;9,820;10,040;9,710;9,930;19.982.942.548,75;254.310
DI1F21;12/06/2018;9,620;9,810;9,570;9,770;23.349.046.665,94;296.107
DI1F21;11/06/2018;9,550;9,720;9,350;9,630;23.601.670.256,87;298.381
DI1F21;08/06/2018;9,750;10,270;9,500;9,510;40.698.218.669,45;516.990
DI1F21;07/06/2018;9,470;10,310;9,380;9,770;45.790.887.410,35;580.125
DI1F21;06/06/2018;9,130;9,500;9,120;9,440;45.147.832.272,00;567.050
DI1F21;05/06/2018;8,800;9,170;8,780;9,140;41.143.701.116,30;512.741
DI1F21;04/06/2018;8,750;8,870;8,730;8,750;16.383.631.732,55;203.645
DI1F21;01/06/2018;8,820;8,890;8,720;8,790;30.451.528.737,45;378.796
DI1F21;30/05/2018;8,830;9,120;8,800;8,810;52.707.853.355,15;658.515
