Ativo;Data;Abertura;Maximo;Minimo;Fechamento;Volume;Quantidade
DI1F27;07/02/2019;9,090;9,150;9,040;9,110;2.416.900.649,20;47.990
DI1F27;06/02/2019;8,990;9,070;8,990;9,060;1.947.794.892,20;38.500
DI1F27;05/02/2019;8,850;9,010;8,850;8,930;1.255.458.559,35;24.685
DI1F27;04/02/2019;8,860;8,990;8,830;8,870;1.552.238.248,40;30.445
DI1F27;01/02/2019;9,010;9,040;8,820;8,830;2.806.946.628,60;55.040
DI1F27;31/01/2019;9,110;9,160;8,940;8,970;4.550.710.592,25;90.210
DI1F27;30/01/2019;9,080;9,270;9,080;9,170;2.620.409.486,85;52.515
DI1F27;29/01/2019;9,220;9,230;9,130;9,170;1.470.040.187,95;29.435
DI1F27;28/01/2019;9,230;9,310;9,220;9,230;874.096.425,55;17.620
DI1F27;24/01/2019;9,100;9,240;9,100;9,210;3.482.459.876,55;69.802
DI1F27;23/01/2019;9,240;9,250;9,090;9,100;2.133.399.449,00;42.740
DI1F27;22/01/2019;9,230;9,270;9,160;9,260;1.444.823.269,85;29.040
DI1F27;21/01/2019;9,270;9,290;9,210;9,210;632.183.662,85;12.750
DI1F27;18/01/2019;9,320;9,320;9,200;9,220;1.526.937.995,95;30.810
DI1F27;17/01/2019;9,340;9,390;9,270;9,300;1.161.248.659,55;23.605
DI1F27;16/01/2019;9,290;9,390;9,290;9,350;1.818.788.238,30;36.990
DI1F27;15/01/2019;9,210;9,350;9,200;9,330;2.053.107.011,80;41.570
DI1F27;14/01/2019;9,290;9,320;9,220;9,220;2.116.099.843,55;42.780
DI1F27;11/01/2019;9,240;9,300;9,200;9,270;1.980.257.776,65;40.095
DI1F27;10/01/2019;9,210;9,290;9,160;9,290;1.730.251.308,70;34.925
DI1F27;09/01/2019;9,200;9,200;9,100;9,190;2.181.098.791,36;43.803
DI1F27;08/01/2019;9,310;9,320;9,230;9,240;2.044.722.404,55;41.420
DI1F27;07/01/2019;9,280;9,370;9,210;9,310;4.031.277.226,60;81.950
DI1F27;04/01/2019;9,320;9,420;9,190;9,260;1.802.443.357,60;36.635
DI1F27;03/01/2019;9,350;9,390;9,260;9,300;1.765.642.185,00;35.950
DI1F27;02/01/2019;9,450;9,460;9,270;9,320;2.587.127.041,15;52.715
DI1F27;28/12/2018;9,450;9,450;9,360;9,410;719.588.619,65;14.765
DI1F27;27/12/2018;9,500;9,540;9,400;9,440;371.510.682,60;7.660
DI1F27;26/12/2018;9,490;9,600;9,490;9,530;262.698.276,10;5.450
DI1F27;21/12/2018;9,570;9,650;9,480;9,560;1.570.097.783,85;32.580
DI1F27;20/12/2018;9,700;9,700;9,560;9,570;1.786.218.435,00;37.290
DI1F27;19/12/2018;9,830;9,850;9,670;9,710;2.475.863.159,00;52.150
DI1F27;18/12/2018;9,780;9,940;9,720;9,860;2.280.089.734,00;48.450
DI1F27;17/12/2018;9,820;9,850;9,770;9,800;1.038.392.594,30;22.000
DI1F27;14/12/2018;9,900;9,950;9,710;9,790;1.616.643.218,83;34.208
DI1F27;13/12/2018;9,970;10,050;9,840;9,880;2.498.008.942,60;53.365
DI1F27;12/12/2018;10,100;10,130;10,000;10,010;863.325.583,85;18.630
DI1F27;11/12/2018;10,090;10,200;10,060;10,120;837.209.269,90;18.195
DI1F27;10/12/2018;10,090;10,180;10,040;10,170;833.926.322,05;18.125
DI1F27;07/12/2018;9,940;10,060;9,890;10,040;1.108.029.106,20;23.835
DI1F27;06/12/2018;10,190;10,240;9,990;10,010;878.058.057,10;19.110
DI1F27;05/12/2018;10,050;10,190;10,030;10,110;525.158.771,20;11.425
DI1F27;04/12/2018;9,900;10,100;9,900;10,040;1.048.204.365,55;22.620
DI1F27;03/12/2018;9,820;9,940;9,750;9,940;694.597.512,75;14.815
DI1F27;30/11/2018;9,950;9,960;9,860;9,870;794.497.437,40;16.996
DI1F27;29/11/2018;10,020;10,090;9,920;9,950;927.736.021,15;20.015
DI1F27;28/11/2018;10,050;10,110;9,940;10,050;685.040.519,25;14.805
DI1F27;27/11/2018;10,120;10,300;10,030;10,060;1.699.115.684,05;37.060
DI1F27;26/11/2018;9,850;10,160;9,810;10,130;1.317.066.604,53;28.457
DI1F27;23/11/2018;9,980;9,980;9,830;9,850;834.823.696,25;17.875
DI1F27;22/11/2018;10,010;10,020;9,830;9,960;1.110.949.816,80;23.895
DI1F27;21/11/2018;10,110;10,130;9,910;9,990;1.251.487.171,39;27.071
DI1F27;19/11/2018;10,070;10,140;10,020;10,040;1.623.010.852,10;35.340
DI1F27;16/11/2018;10,300;10,350;9,990;10,040;2.366.266.735,80;51.695
DI1F27;14/11/2018;10,510;10,530;10,350;10,390;1.528.354.256,70;34.145
DI1F27;13/11/2018;10,420;10,570;10,410;10,540;1.300.324.667,50;29.210
DI1F27;12/11/2018;10,410;10,560;10,390;10,460;693.325.996,50;15.580
DI1F27;09/11/2018;10,440;10,550;10,380;10,380;991.471.382,05;22.275
DI1F27;08/11/2018;10,250;10,530;10,200;10,440;1.598.113.835,20;35.650
DI1F27;07/11/2018;10,130;10,350;10,110;10,210;1.021.295.284,85;22.555
DI1F27;06/11/2018;10,170;10,250;10,130;10,240;1.159.532.843,50;25.550
DI1F27;05/11/2018;10,120;10,190;10,070;10,080;976.935.250,60;21.425
DI1F27;01/11/2018;10,120;10,170;10,080;10,100;925.247.394,70;20.285
DI1F27;31/10/2018;10,130;10,250;10,080;10,200;1.783.460.697,40;39.300
DI1F27;30/10/2018;10,240;10,350;10,100;10,120;2.217.947.754,55;48.900
DI1F27;29/10/2018;10,030;10,380;9,990;10,380;2.568.361.860,75;56.530
DI1F27;26/10/2018;10,610;10,640;10,250;10,250;1.831.725.243,95;41.155
DI1F27;25/10/2018;10,470;10,640;10,460;10,590;1.935.837.474,70;43.925
DI1F27;24/10/2018;10,370;10,570;10,360;10,510;1.376.773.437,75;31.010
DI1F27;23/10/2018;10,310;10,440;10,260;10,320;1.799.769.687,50;40.300
DI1F27;22/10/2018;10,340;10,420;10,230;10,280;1.586.850.605,10;35.345
DI1F27;19/10/2018;10,400;10,560;10,400;10,440;1.441.078.359,40;32.570
DI1F27;18/10/2018;10,380;10,600;10,280;10,550;4.100.210.140,20;92.355
DI1F27;17/10/2018;10,530;10,530;10,150;10,330;4.736.245.227,25;105.880
DI1F27;16/10/2018;10,700;10,700;10,440;10,480;2.034.073.095,80;46.080
DI1F27;15/10/2018;10,960;11,000;10,730;10,740;1.339.234.547,50;31.130
DI1F27;11/10/2018;10,970;11,180;10,920;11,040;948.382.237,05;22.440
DI1F27;10/10/2018;11,020;11,120;10,960;11,090;970.576.596,50;22.890
DI1F27;09/10/2018;11,180;11,200;10,860;10,970;2.604.657.031,55;61.490
DI1F27;08/10/2018;11,360;11,370;11,060;11,110;1.604.832.764,95;38.210
DI1F27;05/10/2018;11,400;11,740;11,360;11,640;1.061.721.287,25;26.145
DI1F27;04/10/2018;11,560;11,740;11,510;11,520;853.001.127,90;21.090
DI1F27;03/10/2018;11,560;11,720;11,430;11,630;2.441.994.940,05;60.055
DI1F27;02/10/2018;11,850;11,860;11,650;11,760;1.852.381.486,90;46.210
DI1F27;01/10/2018;12,110;12,190;11,950;11,970;1.043.636.490,90;26.625
DI1F27;28/09/2018;12,000;12,150;11,990;12,110;918.771.774,65;23.470
DI1F27;27/09/2018;12,110;12,110;11,890;11,980;947.605.904,90;24.070
DI1F27;26/09/2018;12,270;12,280;12,070;12,110;851.022.852,30;21.860
DI1F27;25/09/2018;12,350;12,460;12,190;12,240;827.442.328,35;21.605
DI1F27;24/09/2018;12,230;12,280;12,120;12,250;715.028.784,80;18.480
DI1F27;21/09/2018;12,450;12,450;12,150;12,210;2.370.552.853,85;61.485
DI1F27;20/09/2018;12,530;12,600;12,270;12,470;1.789.869.994,40;47.075
DI1F27;19/09/2018;12,720;12,750;12,520;12,560;1.769.929.632,45;47.180
DI1F27;18/09/2018;12,680;12,760;12,640;12,690;758.471.758,55;20.360
DI1F27;17/09/2018;12,820;12,910;12,690;12,700;713.557.983,55;19.270
DI1F27;14/09/2018;12,910;12,940;12,750;12,860;1.128.077.593,00;30.605
DI1F27;13/09/2018;12,760;12,950;12,700;12,920;800.201.393,15;21.755
DI1F27;12/09/2018;12,800;12,840;12,630;12,840;951.681.453,95;25.655
DI1F27;11/09/2018;12,800;13,010;12,800;12,840;787.978.212,35;21.530
DI1F27;10/09/2018;12,620;12,900;12,570;12,650;1.047.826.013,25;28.385
DI1F27;06/09/2018;12,850;12,890;12,520;12,530;912.158.966,45;24.730
DI1F27;05/09/2018;12,920;12,980;12,750;12,930;993.413.053,35;27.100
DI1F27;04/09/2018;12,790;12,880;12,630;12,880;837.699.240,40;22.710
DI1F27;03/09/2018;12,600;12,700;12,580;12,680;314.987.524,45;8.470
DI1F27;31/08/2018;12,750;12,810;12,480;12,500;796.938.763,05;21.370
DI1F27;30/08/2018;12,450;12,840;12,400;12,690;1.157.718.067,45;31.210
DI1F27;29/08/2018;12,460;12,490;12,320;12,390;797.238.503,10;21.090
DI1F27;28/08/2018;12,300;12,440;12,250;12,400;835.589.254,20;22.020
DI1F27;27/08/2018;12,370;12,370;12,220;12,300;563.946.644,05;14.785
DI1F27;24/08/2018;12,450;12,630;12,360;12,360;1.105.302.026,71;29.361
DI1F27;23/08/2018;12,350;12,640;12,300;12,540;1.077.437.576,15;28.740
DI1F27;22/08/2018;12,440;12,770;12,290;12,300;1.152.109.780,65;30.780
DI1F27;21/08/2018;12,100;12,600;12,100;12,570;1.252.985.996,05;33.090
DI1F27;20/08/2018;12,100;12,160;12,000;12,120;644.668.012,75;16.710
DI1F27;17/08/2018;11,910;12,200;11,910;12,000;949.033.923,98;24.539
DI1F27;16/08/2018;11,760;11,910;11,670;11,860;1.616.205.023,80;41.010
DI1F27;15/08/2018;11,940;12,010;11,740;11,780;2.260.584.357,21;57.658
DI1F27;14/08/2018;11,880;11,910;11,750;11,830;1.782.328.799,90;45.380
DI1F27;13/08/2018;12,110;12,300;11,960;11,980;1.490.764.098,12;38.897
DI1F27;10/08/2018;11,720;12,090;11,720;11,990;1.047.943.253,85;26.920
DI1F27;09/08/2018;11,570;11,690;11,540;11,690;1.463.130.168,35;36.665
DI1F27;08/08/2018;11,330;11,520;11,300;11,510;1.054.165.402,90;26.095
DI1F27;07/08/2018;11,160;11,410;11,150;11,310;1.126.405.377,85;27.585
DI1F27;06/08/2018;11,150;11,270;11,120;11,220;550.356.019,35;13.395
DI1F27;03/08/2018;11,370;11,370;11,220;11,220;1.328.470.310,15;32.525
DI1F27;02/08/2018;11,440;11,500;11,380;11,400;636.487.474,40;15.785
DI1F27;01/08/2018;11,340;11,400;11,260;11,400;871.867.708,30;21.455
DI1F27;31/07/2018;11,190;11,340;11,190;11,310;817.218.716,30;20.080
DI1F27;30/07/2018;11,210;11,250;11,150;11,200;521.904.650,55;12.735
DI1F27;27/07/2018;11,180;11,220;11,090;11,200;1.024.505.806,95;24.945
DI1F27;26/07/2018;11,140;11,240;11,080;11,220;749.643.537,65;18.300
DI1F27;25/07/2018;11,160;11,200;11,060;11,080;2.232.724.297,45;54.205
DI1F27;24/07/2018;11,210;11,260;11,110;11,220;2.197.175.290,45;53.710
DI1F27;23/07/2018;11,200;11,280;11,140;11,220;988.615.994,40;24.230
DI1F27;20/07/2018;11,310;11,310;11,150;11,180;1.722.885.664,10;42.160
DI1F27;19/07/2018;11,630;11,640;11,340;11,340;842.671.050,50;21.155
DI1F27;18/07/2018;11,620;11,650;11,510;11,580;980.305.353,16;24.677
DI1F27;17/07/2018;11,690;11,740;11,580;11,600;1.227.918.837,62;31.092
DI1F27;16/07/2018;11,570;11,750;11,530;11,680;608.906.755,31;15.467
DI1F27;13/07/2018;11,650;11,690;11,540;11,610;1.218.185.960,23;30.757
DI1F27;12/07/2018;11,460;11,710;11,460;11,670;1.949.893.484,05;49.190
DI1F27;11/07/2018;11,500;11,540;11,340;11,520;987.459.948,95;24.725
DI1F27;10/07/2018;11,620;11,620;11,350;11,460;1.502.870.649,75;37.550
DI1F27;06/07/2018;11,710;11,720;11,540;11,570;833.495.927,15;21.145
DI1F27;05/07/2018;11,580;11,840;11,540;11,700;1.439.946.696,95;36.665
DI1F27;04/07/2018;11,690;11,690;11,480;11,640;718.900.040,80;18.215
DI1F27;03/07/2018;11,580;11,760;11,440;11,730;1.178.913.007,75;29.825
DI1F27;02/07/2018;11,930;11,940;11,630;11,680;753.730.008,95;19.345
DI1F27;29/06/2018;12,040;12,210;11,890;11,960;1.083.814.108,35;28.405
DI1F27;28/06/2018;12,110;12,160;11,980;12,110;1.078.827.923,65;28.365
DI1F27;27/06/2018;12,160;12,300;12,070;12,180;680.141.255,70;18.090
DI1F27;26/06/2018;12,220;12,220;12,010;12,160;1.374.494.663,80;36.235
DI1F27;25/06/2018;12,230;12,370;12,170;12,180;824.503.286,55;22.060
DI1F27;22/06/2018;12,220;12,370;12,220;12,370;491.352.646,95;13.210
DI1F27;21/06/2018;12,150;12,380;12,060;12,300;1.121.107.367,45;30.075
DI1F27;20/06/2018;12,060;12,220;11,890;12,060;1.018.382.811,40;26.885
DI1F27;19/06/2018;12,470;12,500;12,050;12,080;1.092.373.446,58;29.308
DI1F27;18/06/2018;12,460;12,470;12,250;12,340;1.234.617.188,28;33.397
DI1F27;15/06/2018;12,520;12,670;12,240;12,470;1.934.588.880,90;52.575
DI1F27;14/06/2018;12,180;12,790;12,130;12,770;1.963.948.951,80;53.420
DI1F27;13/06/2018;12,130;12,380;12,100;12,250;1.521.094.386,65;40.720
DI1F27;12/06/2018;12,120;12,260;12,030;12,180;1.398.496.677,10;37.242
DI1F27;11/06/2018;12,120;12,230;11,870;12,150;1.835.549.974,00;48.515
DI1F27;08/06/2018;12,450;12,930;12,090;12,090;2.866.548.421,35;78.025
DI1F27;07/06/2018;12,700;13,130;12,150;12,600;4.114.545.875,15;113.146
DI1F27;06/06/2018;12,340;13,150;12,290;12,820;6.164.865.924,15;170.945
DI1F27;05/06/2018;11,760;12,430;11,760;12,350;3.344.497.057,30;88.680
DI1F27;04/06/2018;11,640;11,880;11,600;11,730;2.126.947.998,45;55.120
DI1F27;01/06/2018;11,610;11,760;11,520;11,690;3.033.940.339,75;78.030
DI1F27;30/05/2018;11,490;12,170;11,460;11,570;8.168.734.317,05;213.750
